origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min
"Retiro, Madrid","Leganés, Madrid",DRIVE,07:00,2026-02-27,14.27,23.3,23.1,-0.2
"Retiro, Madrid","Getafe, Madrid",DRIVE,07:00,2026-02-27,14.99,25.4,25.1,-0.3
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,07:00,2026-02-27,33.74,31.6,32.9,1.3
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,07:00,2026-02-27,47.89,43.0,42.1,-0.9
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,07:00,2026-02-27,18.7,19.5,21.1,1.6
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,07:00,2026-02-27,25.2,27.3,28.7,1.4
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,07:00,2026-02-27,25.18,30.6,30.5,-0.1
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,07:00,2026-02-27,22.96,27.1,26.7,-0.4
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,07:00,2026-02-27,24.36,29.1,27.9,-1.2
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,07:00,2026-02-27,23.85,23.6,23.4,-0.2
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,07:00,2026-02-27,16.68,17.7,17.8,0.1
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,07:00,2026-02-27,26.62,27.8,27.4,-0.4
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,07:00,2026-02-27,9.54,11.8,12.1,0.3
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,07:00,2026-02-27,17.9,15.8,15.9,0.1
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,07:00,2026-02-27,18.27,16.4,16.9,0.5
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,07:00,2026-02-27,10.63,13.0,13.0,0.0
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,07:00,2026-02-27,20.84,19.4,19.4,0.0
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,07:00,2026-02-27,34.15,29.0,29.4,0.4
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,07:00,2026-02-27,15.35,25.0,26.3,1.3
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,07:00,2026-02-27,13.68,24.1,23.1,-1.0
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,07:00,2026-02-27,14.4,26.2,25.3,-0.9
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,07:00,2026-02-27,30.81,36.5,36.2,-0.3
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,07:00,2026-02-27,20.72,28.7,29.6,0.9
"Estación de Atocha, Madrid",Toledo,DRIVE,07:00,2026-02-27,73.34,57.2,56.6,-0.6
"Estación de Atocha, Madrid",Segovia,DRIVE,07:00,2026-02-27,99.76,74.5,75.3,0.8
"Estación de Atocha, Madrid",Ávila,DRIVE,07:00,2026-02-27,117.1,82.4,81.0,-1.4
"Estación de Atocha, Madrid",Cuenca,DRIVE,07:00,2026-02-27,164.27,98.5,97.0,-1.5
"Estación de Chamartín, Madrid",Valladolid,DRIVE,07:00,2026-02-27,208.61,133.7,136.3,2.6
"Estación de Chamartín, Madrid",Burgos,DRIVE,07:00,2026-02-27,234.65,140.0,137.6,-2.4
"Estación de Chamartín, Madrid",Salamanca,DRIVE,07:00,2026-02-27,214.75,133.4,134.8,1.4
"Estación de Atocha, Madrid",Córdoba,DRIVE,07:00,2026-02-27,392.87,238.5,233.4,-5.1
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,07:00,2026-02-27,190.37,134.3,136.2,1.9
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,07:00,2026-02-27,613.8,366.8,360.4,-6.4
"Estación de Atocha, Madrid","Valencia, España",DRIVE,07:00,2026-02-27,355.0,215.0,214.4,-0.6
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,07:00,2026-02-27,534.39,307.4,302.8,-4.6
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,07:00,2026-02-27,314.08,193.5,192.8,-0.7
"Estación de Atocha, Madrid","Málaga, España",DRIVE,07:00,2026-02-27,533.33,316.2,311.4,-4.8
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,07:00,2026-02-27,387.98,233.3,229.5,-3.8
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,07:00,2026-02-27,442.83,268.6,264.1,-4.5
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,07:00,2026-02-27,14.38,18.7,20.3,1.6
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,07:00,2026-02-27,8.93,15.5,16.5,1.0
"Móstoles, Madrid","Leganés, Madrid",DRIVE,07:00,2026-02-27,11.77,22.1,22.0,-0.1
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,07:00,2026-02-27,9.98,18.0,18.6,0.6
"Getafe, Madrid","Parla, Madrid",DRIVE,07:00,2026-02-27,10.84,15.5,16.1,0.6
"Getafe, Madrid","Leganés, Madrid",DRIVE,07:00,2026-02-27,4.77,12.6,14.0,1.4
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,07:00,2026-02-27,3.12,7.1,5.9,-1.2
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,07:00,2026-02-27,17.22,15.6,16.4,0.8
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,07:00,2026-02-27,22.01,21.4,21.8,0.4
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,07:00,2026-02-27,16.03,17.0,16.6,-0.4
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,07:00,2026-02-27,15.7,32.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,07:00,2026-02-27,2.21,12.6,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,07:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,07:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,07:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,07:00,2026-02-27,12.06,64.5,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,07:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,07:00,2026-02-27,4.56,26.1,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,07:00,2026-02-27,14.73,44.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,07:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,07:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,07:00,2026-02-27,10.13,44.9,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,16.58,38.8,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,07:00,2026-02-27,14.48,37.8,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,07:00,2026-02-27,33.21,43.6,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,07:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,07:00,2026-02-27,19.15,46.7,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,07:00,2026-02-27,24.25,60.6,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,07:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,07:00,2026-02-27,21.62,45.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,07:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,07:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,07:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,07:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,07:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,07:00,2026-02-27,22.37,62.4,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,07:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,07:00,2026-02-27,5.78,45.9,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,07:00,2026-02-27,36.47,97.2,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,07:00,2026-02-27,40.85,88.0,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,07:00,2026-02-27,19.3,49.8,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,16.1,30.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,07:00,2026-02-27,15.41,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,07:00,2026-02-27,24.63,44.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,07:00,2026-02-27,16.55,35.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,07:00,2026-02-27,83.76,61.7,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,07:00,2026-02-27,81.6,90.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,07:00,2026-02-27,128.06,113.2,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,07:00,2026-02-27,212.01,111.2,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,07:00,2026-02-27,179.04,61.9,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,07:00,2026-02-27,303.97,113.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,07:00,2026-02-27,243.1,109.5,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,07:00,2026-02-27,344.21,109.1,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,07:00,2026-02-27,171.32,63.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,07:00,2026-02-27,621.07,195.1,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,07:00,2026-02-27,406.67,138.2,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,07:00,2026-02-27,470.86,174.1,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,07:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,07:00,2026-02-27,536.46,170.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,07:00,2026-02-27,322.43,283.1,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,07:00,2026-02-27,511.59,328.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,07:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,07:00,2026-02-27,8.41,27.3,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,07:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,07:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,07:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,07:00,2026-02-27,11.4,27.2,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,07:00,2026-02-27,28.81,50.3,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,07:00,2026-02-27,18.96,23.5,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,07:00,2026-02-27,109.55,75.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,08:00,2026-02-27,20.96,25.8,26.8,1.0
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,08:00,2026-02-27,3.71,15.1,14.2,-0.9
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,08:00,2026-02-27,18.03,27.1,27.2,0.1
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,08:00,2026-02-27,12.59,26.6,26.2,-0.4
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,08:00,2026-02-27,18.78,22.6,22.4,-0.2
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,08:00,2026-02-27,11.92,20.5,19.9,-0.6
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,08:00,2026-02-27,6.51,21.9,22.4,0.5
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,08:00,2026-02-27,4.2,11.9,11.1,-0.8
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,08:00,2026-02-27,10.39,12.8,13.3,0.5
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,08:00,2026-02-27,12.54,16.0,16.6,0.6
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,08:00,2026-02-27,5.83,17.7,17.3,-0.4
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,08:00,2026-02-27,8.78,22.4,20.4,-2.0
"Retiro, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,14.27,23.3,23.1,-0.2
"Retiro, Madrid","Getafe, Madrid",DRIVE,08:00,2026-02-27,14.99,25.4,25.1,-0.3
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,08:00,2026-02-27,33.74,31.6,31.2,-0.4
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,08:00,2026-02-27,47.89,43.0,41.8,-1.2
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,08:00,2026-02-27,18.7,19.5,19.4,-0.1
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,08:00,2026-02-27,25.2,27.3,26.5,-0.8
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,08:00,2026-02-27,25.18,30.6,29.4,-1.2
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,08:00,2026-02-27,22.96,27.1,26.4,-0.7
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,08:00,2026-02-27,24.36,29.1,27.5,-1.6
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,08:00,2026-02-27,23.85,23.6,23.3,-0.3
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,08:00,2026-02-27,16.68,17.7,17.5,-0.2
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,08:00,2026-02-27,26.62,27.8,27.5,-0.3
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,08:00,2026-02-27,9.54,11.8,11.8,0.0
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,08:00,2026-02-27,17.9,15.8,16.0,0.2
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,08:00,2026-02-27,18.27,16.4,16.8,0.4
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,08:00,2026-02-27,10.63,13.0,13.3,0.3
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,08:00,2026-02-27,20.84,19.4,19.2,-0.2
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,08:00,2026-02-27,34.15,29.0,28.5,-0.5
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,08:00,2026-02-27,15.35,25.0,26.2,1.2
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,13.68,24.1,23.9,-0.2
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,08:00,2026-02-27,14.4,26.2,26.0,-0.2
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,08:00,2026-02-27,30.81,36.5,35.5,-1.0
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,08:00,2026-02-27,20.72,28.7,28.9,0.2
"Estación de Atocha, Madrid",Toledo,DRIVE,08:00,2026-02-27,73.34,57.2,55.2,-2.0
"Estación de Atocha, Madrid",Segovia,DRIVE,08:00,2026-02-27,99.76,74.5,73.2,-1.3
"Estación de Atocha, Madrid",Ávila,DRIVE,08:00,2026-02-27,117.1,82.4,79.7,-2.7
"Estación de Atocha, Madrid",Cuenca,DRIVE,08:00,2026-02-27,164.27,98.5,95.5,-3.0
"Estación de Chamartín, Madrid",Valladolid,DRIVE,08:00,2026-02-27,208.61,133.7,135.4,1.7
"Estación de Chamartín, Madrid",Burgos,DRIVE,08:00,2026-02-27,234.65,140.0,136.1,-3.9
"Estación de Chamartín, Madrid",Salamanca,DRIVE,08:00,2026-02-27,214.75,133.4,133.6,0.2
"Estación de Atocha, Madrid",Córdoba,DRIVE,08:00,2026-02-27,392.87,238.5,231.1,-7.4
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,08:00,2026-02-27,190.37,134.3,138.4,4.1
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,08:00,2026-02-27,613.8,366.8,357.5,-9.3
"Estación de Atocha, Madrid","Valencia, España",DRIVE,08:00,2026-02-27,355.0,215.0,210.8,-4.2
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,08:00,2026-02-27,534.39,307.4,302.6,-4.8
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,08:00,2026-02-27,314.08,193.5,190.1,-3.4
"Estación de Atocha, Madrid","Málaga, España",DRIVE,08:00,2026-02-27,533.33,316.2,308.7,-7.5
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,08:00,2026-02-27,387.98,233.3,227.5,-5.8
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,08:00,2026-02-27,442.83,268.6,262.8,-5.8
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,08:00,2026-02-27,14.38,18.7,19.8,1.1
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,08:00,2026-02-27,8.93,15.5,17.6,2.1
"Móstoles, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,11.77,22.1,22.8,0.7
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,08:00,2026-02-27,9.98,18.0,19.2,1.2
"Getafe, Madrid","Parla, Madrid",DRIVE,08:00,2026-02-27,10.84,15.5,16.3,0.8
"Getafe, Madrid","Leganés, Madrid",DRIVE,08:00,2026-02-27,4.77,12.6,13.7,1.1
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,08:00,2026-02-27,3.12,7.1,6.3,-0.8
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,08:00,2026-02-27,17.22,15.6,15.8,0.2
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,08:00,2026-02-27,22.01,21.4,21.8,0.4
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,08:00,2026-02-27,16.03,17.0,16.4,-0.6
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,08:00,2026-02-27,15.7,32.1,,
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",TRANSIT,08:00,2026-02-27,2.49,11.2,,
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",TRANSIT,08:00,2026-02-27,6.93,22.9,,
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",TRANSIT,08:00,2026-02-27,6.48,22.4,,
"Puerta del Sol, Madrid","Vallecas, Madrid",TRANSIT,08:00,2026-02-27,11.23,40.0,,
"Puerta del Sol, Madrid","Moncloa, Madrid",TRANSIT,08:00,2026-02-27,12.06,64.5,,
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",TRANSIT,08:00,2026-02-27,4.45,18.2,,
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",TRANSIT,08:00,2026-02-27,4.56,25.0,,
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",TRANSIT,08:00,2026-02-27,14.73,44.2,,
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",TRANSIT,08:00,2026-02-27,12.29,20.7,,
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",TRANSIT,08:00,2026-02-27,5.21,15.6,,
"Retiro, Madrid","Ciudad Universitaria, Madrid",TRANSIT,08:00,2026-02-27,8.02,50.9,,
"Retiro, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,16.03,42.4,,
"Retiro, Madrid","Getafe, Madrid",TRANSIT,08:00,2026-02-27,14.87,40.7,,
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",TRANSIT,08:00,2026-02-27,33.21,42.2,,
"Estación de Atocha, Madrid","Aranjuez, Madrid",TRANSIT,08:00,2026-02-27,48.17,48.6,,
"Estación de Atocha, Madrid","Alcobendas, Madrid",TRANSIT,08:00,2026-02-27,19.15,52.5,,
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",TRANSIT,08:00,2026-02-27,26.41,58.4,,
"Estación de Atocha, Madrid","Móstoles, Madrid",TRANSIT,08:00,2026-02-27,19.76,39.5,,
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",TRANSIT,08:00,2026-02-27,21.62,44.9,,
"Estación de Atocha, Madrid","Parla, Madrid",TRANSIT,08:00,2026-02-27,21.86,41.4,,
"Estación de Atocha, Madrid","Pinto, Madrid",TRANSIT,08:00,2026-02-27,20.65,26.6,,
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",TRANSIT,08:00,2026-02-27,15.34,24.5,,
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",TRANSIT,08:00,2026-02-27,22.64,33.5,,
"Estación de Chamartín, Madrid","Alcobendas, Madrid",TRANSIT,08:00,2026-02-27,13.63,37.0,,
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",TRANSIT,08:00,2026-02-27,17.78,61.3,,
"Moncloa, Madrid","Majadahonda, Madrid",TRANSIT,08:00,2026-02-27,14.83,78.6,,
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",TRANSIT,08:00,2026-02-27,5.91,48.2,,
"Moncloa, Madrid","Boadilla del Monte, Madrid",TRANSIT,08:00,2026-02-27,38.31,102.5,,
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",TRANSIT,08:00,2026-02-27,42.93,94.9,,
"Puerta del Sol, Madrid","Alcorcón, Madrid",TRANSIT,08:00,2026-02-27,19.3,47.8,,
"Puerta del Sol, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,16.67,33.5,,
"Puerta del Sol, Madrid","Getafe, Madrid",TRANSIT,08:00,2026-02-27,15.41,26.5,,
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,08:00,2026-02-27,24.63,43.5,,
"Puerta del Sol, Madrid","Coslada, Madrid",TRANSIT,08:00,2026-02-27,16.55,34.5,,
"Estación de Atocha, Madrid",Toledo,TRANSIT,08:00,2026-02-27,83.88,51.4,,
"Estación de Atocha, Madrid",Segovia,TRANSIT,08:00,2026-02-27,81.9,82.5,,
"Estación de Atocha, Madrid",Ávila,TRANSIT,08:00,2026-02-27,129.29,145.9,,
"Estación de Atocha, Madrid",Cuenca,TRANSIT,08:00,2026-02-27,195.47,81.0,,
"Estación de Chamartín, Madrid",Valladolid,TRANSIT,08:00,2026-02-27,179.22,69.5,,
"Estación de Chamartín, Madrid",Burgos,TRANSIT,08:00,2026-02-27,304.28,107.5,,
"Estación de Chamartín, Madrid",Salamanca,TRANSIT,08:00,2026-02-27,185.73,201.9,,
"Estación de Atocha, Madrid",Córdoba,TRANSIT,08:00,2026-02-27,344.21,117.0,,
"Estación de Atocha, Madrid",Ciudad Real,TRANSIT,08:00,2026-02-27,171.32,64.0,,
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",TRANSIT,08:00,2026-02-27,625.94,210.3,,
"Estación de Atocha, Madrid","Valencia, España",TRANSIT,08:00,2026-02-27,406.73,147.6,,
"Estación de Atocha, Madrid","Sevilla, España",TRANSIT,08:00,2026-02-27,471.37,188.0,,
"Estación de Atocha, Madrid","Zaragoza, España",TRANSIT,08:00,2026-02-27,306.53,98.6,,
"Estación de Atocha, Madrid","Málaga, España",TRANSIT,08:00,2026-02-27,536.46,173.1,,
"Estación de Chamartín, Madrid","Bilbao, España",TRANSIT,08:00,2026-02-27,326.28,317.8,,
"Estación de Chamartín, Madrid","San Sebastián, España",TRANSIT,08:00,2026-02-27,568.33,324.5,,
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",TRANSIT,08:00,2026-02-27,10.37,9.0,,
"Móstoles, Madrid","Alcorcón, Madrid",TRANSIT,08:00,2026-02-27,8.38,23.7,,
"Móstoles, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,13.27,26.2,,
"Móstoles, Madrid","Fuenlabrada, Madrid",TRANSIT,08:00,2026-02-27,10.65,46.2,,
"Getafe, Madrid","Parla, Madrid",TRANSIT,08:00,2026-02-27,9.03,20.8,,
"Getafe, Madrid","Leganés, Madrid",TRANSIT,08:00,2026-02-27,10.91,16.1,,
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",TRANSIT,08:00,2026-02-27,12.26,31.0,,
"Tres Cantos, Madrid","Alcobendas, Madrid",TRANSIT,08:00,2026-02-27,28.81,51.0,,
"Aranjuez, Madrid","Valdemoro, Madrid",TRANSIT,08:00,2026-02-27,22.39,25.1,,
"Aranjuez, Madrid","Ocaña, Toledo",TRANSIT,08:00,2026-02-27,12.18,20.0,,
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,09:00,2026-02-27,20.96,25.8,25.3,-0.5
"Puerta del Sol, Madrid","Estación de Atocha, Madrid",DRIVE,09:00,2026-02-27,3.71,15.1,14.4,-0.7
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,09:00,2026-02-27,18.03,27.1,25.9,-1.2
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,09:00,2026-02-27,12.59,26.6,25.0,-1.6
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,09:00,2026-02-27,18.78,22.6,22.3,-0.3
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,09:00,2026-02-27,11.92,20.5,19.5,-1.0
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,09:00,2026-02-27,6.51,21.9,22.6,0.7
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,09:00,2026-02-27,4.2,11.9,11.1,-0.8
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,09:00,2026-02-27,10.39,12.8,12.4,-0.4
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,09:00,2026-02-27,12.54,16.0,15.6,-0.4
