origen,destino,modo_transporte,hora_salida,fecha_consulta,distancia_km,duracion_sin_trafico_min,duracion_con_trafico_min,diferencia_trafico_min,min_por_km
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,01:00,2026-02-27,190.37,134.3,130.0,-4.3,0.6828807059935914
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,01:00,2026-02-27,613.8,366.8,369.2,2.4,0.6014988595633757
"Estación de Atocha, Madrid","Valencia, España",DRIVE,01:00,2026-02-27,355.0,215.0,221.7,6.7,0.624507042253521
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,01:00,2026-02-27,534.39,307.4,316.2,8.8,0.591702689047325
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,01:00,2026-02-27,314.08,193.5,184.8,-8.7,0.588385124808966
"Estación de Atocha, Madrid","Málaga, España",DRIVE,01:00,2026-02-27,533.33,316.2,315.7,-0.5,0.5919411996324976
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,01:00,2026-02-27,387.98,233.3,246.8,13.5,0.6361152636733852
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,01:00,2026-02-27,442.83,268.6,282.5,13.9,0.6379423254973692
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,01:00,2026-02-27,14.38,18.7,15.5,-3.2,1.0778859527121
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,01:00,2026-02-27,8.93,15.5,11.4,-4.1,1.2765957446808511
"Móstoles, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,11.77,22.1,18.6,-3.5,1.5802888700084963
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,01:00,2026-02-27,9.98,18.0,14.4,-3.6,1.442885771543086
"Getafe, Madrid","Parla, Madrid",DRIVE,01:00,2026-02-27,10.84,15.5,13.5,-2.0,1.2453874538745389
"Getafe, Madrid","Leganés, Madrid",DRIVE,01:00,2026-02-27,4.77,12.6,8.9,-3.7,1.865828092243187
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,01:00,2026-02-27,3.12,7.1,5.7,-1.4,1.8269230769230769
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,01:00,2026-02-27,17.22,15.6,15.5,-0.1,0.9001161440185831
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,01:00,2026-02-27,22.01,21.4,20.8,-0.6,0.9450249886415265
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,01:00,2026-02-27,16.03,17.0,16.1,-0.9,1.0043668122270744
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,02:00,2026-02-27,20.96,25.8,20.6,-5.2,0.982824427480916
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,02:00,2026-02-27,18.03,27.1,21.1,-6.0,1.1702717692734332
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,02:00,2026-02-27,12.59,26.6,20.4,-6.2,1.620333598093725
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,02:00,2026-02-27,18.78,22.6,18.6,-4.0,0.9904153354632588
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,02:00,2026-02-27,11.92,20.5,15.9,-4.6,1.3338926174496644
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,02:00,2026-02-27,6.51,21.9,15.9,-6.0,2.4423963133640556
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,02:00,2026-02-27,4.2,11.9,9.7,-2.2,2.3095238095238093
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,02:00,2026-02-27,10.39,12.8,10.3,-2.5,0.9913378248315688
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,02:00,2026-02-27,12.54,16.0,13.2,-2.8,1.0526315789473684
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,02:00,2026-02-27,5.83,17.7,11.9,-5.8,2.041166380789022
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,02:00,2026-02-27,8.78,22.4,16.3,-6.1,1.8564920273348522
"Retiro, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,14.27,23.3,17.4,-5.9,1.2193412754029431
"Retiro, Madrid","Getafe, Madrid",DRIVE,02:00,2026-02-27,14.99,25.4,18.7,-6.7,1.247498332221481
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,02:00,2026-02-27,33.74,31.6,26.4,-5.2,0.7824540604623591
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,02:00,2026-02-27,47.89,43.0,37.9,-5.1,0.7913969513468364
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,18.7,19.5,16.2,-3.3,0.8663101604278075
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,02:00,2026-02-27,25.2,27.3,23.2,-4.1,0.9206349206349206
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,02:00,2026-02-27,25.18,30.6,23.2,-7.4,0.9213661636219221
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,02:00,2026-02-27,22.96,27.1,21.8,-5.3,0.9494773519163763
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,02:00,2026-02-27,24.36,29.1,22.9,-6.2,0.9400656814449918
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,02:00,2026-02-27,23.85,23.6,19.6,-4.0,0.8218029350104822
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,02:00,2026-02-27,16.68,17.7,15.7,-2.0,0.9412470023980815
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,02:00,2026-02-27,26.62,27.8,24.1,-3.7,0.9053343350864013
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,9.54,11.8,9.6,-2.2,1.0062893081761006
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,02:00,2026-02-27,17.9,15.8,14.6,-1.2,0.8156424581005587
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,02:00,2026-02-27,18.27,16.4,15.2,-1.2,0.8319649698960043
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,02:00,2026-02-27,10.63,13.0,11.7,-1.3,1.1006585136406395
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,02:00,2026-02-27,20.84,19.4,18.6,-0.8,0.8925143953934742
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,02:00,2026-02-27,34.15,29.0,28.3,-0.7,0.8286969253294291
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,02:00,2026-02-27,15.35,25.0,19.9,-5.1,1.296416938110749
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,13.68,24.1,18.1,-6.0,1.3230994152046784
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,02:00,2026-02-27,14.4,26.2,19.5,-6.7,1.3541666666666667
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,02:00,2026-02-27,30.81,36.5,29.9,-6.6,0.9704641350210971
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,02:00,2026-02-27,20.72,28.7,22.9,-5.8,1.1052123552123552
"Estación de Atocha, Madrid",Toledo,DRIVE,02:00,2026-02-27,73.34,57.2,52.0,-5.2,0.7090264521407145
"Estación de Atocha, Madrid",Segovia,DRIVE,02:00,2026-02-27,99.76,74.5,71.1,-3.4,0.7127105052125099
"Estación de Atocha, Madrid",Ávila,DRIVE,02:00,2026-02-27,117.1,82.4,77.8,-4.6,0.6643894107600342
"Estación de Atocha, Madrid",Cuenca,DRIVE,02:00,2026-02-27,164.27,98.5,101.7,3.2,0.619102696779692
"Estación de Chamartín, Madrid",Valladolid,DRIVE,02:00,2026-02-27,208.61,133.7,140.4,6.7,0.6730262211782753
"Estación de Chamartín, Madrid",Burgos,DRIVE,02:00,2026-02-27,234.65,140.0,146.3,6.3,0.6234817813765182
"Estación de Chamartín, Madrid",Salamanca,DRIVE,02:00,2026-02-27,214.75,133.4,131.8,-1.6,0.6137369033760187
"Estación de Atocha, Madrid",Córdoba,DRIVE,02:00,2026-02-27,392.87,238.5,235.7,-2.8,0.5999440018326673
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,02:00,2026-02-27,190.37,134.3,128.8,-5.5,0.6765771917844199
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,02:00,2026-02-27,613.8,366.8,373.5,6.7,0.6085043988269795
"Estación de Atocha, Madrid","Valencia, España",DRIVE,02:00,2026-02-27,355.0,215.0,219.9,4.9,0.6194366197183099
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,02:00,2026-02-27,534.39,307.4,315.3,7.9,0.5900185257957672
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,02:00,2026-02-27,314.08,193.5,190.3,-3.2,0.6058965868568518
"Estación de Atocha, Madrid","Málaga, España",DRIVE,02:00,2026-02-27,533.33,316.2,319.4,3.2,0.5988787429921436
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,02:00,2026-02-27,387.98,233.3,245.2,11.9,0.6319913397597814
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,02:00,2026-02-27,442.83,268.6,278.3,9.7,0.628457873224488
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,02:00,2026-02-27,14.38,18.7,15.1,-3.6,1.0500695410292071
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,02:00,2026-02-27,8.93,15.5,11.5,-4.0,1.2877939529675253
"Móstoles, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,11.77,22.1,18.8,-3.3,1.5972812234494478
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,02:00,2026-02-27,9.98,18.0,14.9,-3.1,1.4929859719438878
"Getafe, Madrid","Parla, Madrid",DRIVE,02:00,2026-02-27,10.84,15.5,13.1,-2.4,1.2084870848708487
"Getafe, Madrid","Leganés, Madrid",DRIVE,02:00,2026-02-27,4.77,12.6,8.9,-3.7,1.865828092243187
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,02:00,2026-02-27,3.12,7.1,6.1,-1.0,1.9551282051282048
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,02:00,2026-02-27,17.22,15.6,15.3,-0.3,0.8885017421602789
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,02:00,2026-02-27,22.01,21.4,20.2,-1.2,0.9177646524307133
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,02:00,2026-02-27,16.03,17.0,15.9,-1.1,0.9918902058640049
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,03:00,2026-02-27,20.96,25.8,20.1,-5.7,0.958969465648855
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,03:00,2026-02-27,18.03,27.1,20.5,-6.6,1.1369938990571269
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,03:00,2026-02-27,12.59,26.6,20.5,-6.1,1.6282764098490865
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,03:00,2026-02-27,18.78,22.6,18.1,-4.5,0.9637912673056444
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,03:00,2026-02-27,11.92,20.5,15.8,-4.7,1.325503355704698
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,03:00,2026-02-27,6.51,21.9,15.3,-6.6,2.350230414746544
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,03:00,2026-02-27,4.2,11.9,9.3,-2.6,2.2142857142857144
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,03:00,2026-02-27,10.39,12.8,9.9,-2.9,0.9528392685274302
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,03:00,2026-02-27,12.54,16.0,13.2,-2.8,1.0526315789473684
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,03:00,2026-02-27,5.83,17.7,12.0,-5.7,2.058319039451115
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,03:00,2026-02-27,8.78,22.4,15.7,-6.7,1.7881548974943053
"Retiro, Madrid","Leganés, Madrid",DRIVE,03:00,2026-02-27,14.27,23.3,17.6,-5.7,1.233356692361598
"Retiro, Madrid","Getafe, Madrid",DRIVE,03:00,2026-02-27,14.99,25.4,18.6,-6.8,1.2408272181454303
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,03:00,2026-02-27,33.74,31.6,26.4,-5.2,0.7824540604623591
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,03:00,2026-02-27,47.89,43.0,38.4,-4.6,0.8018375443725203
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,03:00,2026-02-27,18.7,19.5,16.2,-3.3,0.8663101604278075
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,03:00,2026-02-27,25.2,27.3,23.0,-4.3,0.9126984126984127
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,03:00,2026-02-27,25.18,30.6,23.9,-6.7,0.949166004765687
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,03:00,2026-02-27,22.96,27.1,21.7,-5.4,0.9451219512195121
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,03:00,2026-02-27,24.36,29.1,22.9,-6.2,0.9400656814449918
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,03:00,2026-02-27,23.85,23.6,19.8,-3.8,0.830188679245283
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,03:00,2026-02-27,16.68,17.7,15.7,-2.0,0.9412470023980815
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,03:00,2026-02-27,26.62,27.8,24.8,-3.0,0.9316303531179564
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,03:00,2026-02-27,9.54,11.8,9.5,-2.3,0.9958071278825996
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,03:00,2026-02-27,17.9,15.8,14.5,-1.3,0.8100558659217878
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,03:00,2026-02-27,18.27,16.4,15.1,-1.3,0.8264915161466886
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,03:00,2026-02-27,10.63,13.0,11.5,-1.5,1.0818438381937912
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,03:00,2026-02-27,20.84,19.4,18.4,-1.0,0.8829174664107485
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,03:00,2026-02-27,34.15,29.0,27.6,-1.4,0.808199121522694
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,03:00,2026-02-27,15.35,25.0,19.7,-5.3,1.283387622149837
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,03:00,2026-02-27,13.68,24.1,17.9,-6.2,1.3084795321637426
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,03:00,2026-02-27,14.4,26.2,18.9,-7.3,1.3124999999999998
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,03:00,2026-02-27,30.81,36.5,29.5,-7.0,0.9574813372281727
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,03:00,2026-02-27,20.72,28.7,22.4,-6.3,1.0810810810810811
"Estación de Atocha, Madrid",Toledo,DRIVE,03:00,2026-02-27,73.34,57.2,52.1,-5.1,0.7103899645486774
"Estación de Atocha, Madrid",Segovia,DRIVE,03:00,2026-02-27,99.76,74.5,69.8,-4.7,0.6996792301523657
"Estación de Atocha, Madrid",Ávila,DRIVE,03:00,2026-02-27,117.1,82.4,80.9,-1.5,0.6908625106746371
"Estación de Atocha, Madrid",Cuenca,DRIVE,03:00,2026-02-27,164.27,98.5,107.4,8.9,0.6538016679856334
"Estación de Chamartín, Madrid",Valladolid,DRIVE,03:00,2026-02-27,208.61,133.7,135.2,1.5,0.6480993240975983
"Estación de Chamartín, Madrid",Burgos,DRIVE,03:00,2026-02-27,234.65,140.0,149.2,9.2,0.6358406136799488
"Estación de Chamartín, Madrid",Salamanca,DRIVE,03:00,2026-02-27,214.75,133.4,141.5,8.1,0.6589057043073341
"Estación de Atocha, Madrid",Córdoba,DRIVE,03:00,2026-02-27,392.87,238.5,245.5,7.0,0.6248886400081451
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,03:00,2026-02-27,190.37,134.3,132.9,-1.4,0.6981141986657562
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,03:00,2026-02-27,613.8,366.8,377.6,10.8,0.6151840990550669
"Estación de Atocha, Madrid","Valencia, España",DRIVE,03:00,2026-02-27,355.0,215.0,225.9,10.9,0.6363380281690141
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,03:00,2026-02-27,534.39,307.4,319.3,11.9,0.5975036958026909
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,03:00,2026-02-27,314.08,193.5,197.1,3.6,0.6275471217524198
"Estación de Atocha, Madrid","Málaga, España",DRIVE,03:00,2026-02-27,533.33,316.2,323.4,7.2,0.6063787898674365
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,03:00,2026-02-27,387.98,233.3,248.9,15.6,0.6415279138099902
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,03:00,2026-02-27,442.83,268.6,281.5,12.9,0.6356841225752546
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,03:00,2026-02-27,14.38,18.7,14.5,-4.2,1.0083449235048678
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,03:00,2026-02-27,8.93,15.5,11.7,-3.8,1.3101903695408734
"Móstoles, Madrid","Leganés, Madrid",DRIVE,03:00,2026-02-27,11.77,22.1,17.9,-4.2,1.5208156329651656
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,03:00,2026-02-27,9.98,18.0,14.3,-3.7,1.4328657314629258
"Getafe, Madrid","Parla, Madrid",DRIVE,03:00,2026-02-27,10.84,15.5,12.8,-2.7,1.1808118081180812
"Getafe, Madrid","Leganés, Madrid",DRIVE,03:00,2026-02-27,4.77,12.6,9.4,-3.2,1.9706498951781972
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,03:00,2026-02-27,3.12,7.1,5.4,-1.7,1.7307692307692308
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,03:00,2026-02-27,17.22,15.6,15.2,-0.4,0.8826945412311266
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,03:00,2026-02-27,22.01,21.4,20.3,-1.1,0.9223080417991821
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,03:00,2026-02-27,16.03,17.0,16.1,-0.9,1.0043668122270744
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,04:00,2026-02-27,20.96,25.8,20.2,-5.6,0.9637404580152671
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,04:00,2026-02-27,18.03,27.1,20.9,-6.2,1.1591791458679976
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,04:00,2026-02-27,12.59,26.6,20.6,-6.0,1.6362192216044482
"Puerta del Sol, Madrid","Vallecas, Madrid",DRIVE,04:00,2026-02-27,18.78,22.6,18.1,-4.5,0.9637912673056444
"Puerta del Sol, Madrid","Moncloa, Madrid",DRIVE,04:00,2026-02-27,11.92,20.5,15.8,-4.7,1.325503355704698
"Puerta del Sol, Madrid","Cuatro Caminos, Madrid",DRIVE,04:00,2026-02-27,6.51,21.9,15.8,-6.1,2.4270353302611367
"Gran Vía, Madrid","Estadio Santiago Bernabéu, Madrid",DRIVE,04:00,2026-02-27,4.2,11.9,9.0,-2.9,2.142857142857143
"Gran Vía, Madrid","Estadio Cívitas Metropolitano, Madrid",DRIVE,04:00,2026-02-27,10.39,12.8,9.8,-3.0,0.9432146294513956
"Nuevos Ministerios, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,04:00,2026-02-27,12.54,16.0,13.2,-2.8,1.0526315789473684
"Nuevos Ministerios, Madrid","Estación de Atocha, Madrid",DRIVE,04:00,2026-02-27,5.83,17.7,12.4,-5.3,2.1269296740994856
"Retiro, Madrid","Ciudad Universitaria, Madrid",DRIVE,04:00,2026-02-27,8.78,22.4,15.1,-7.3,1.7198177676537587
"Retiro, Madrid","Leganés, Madrid",DRIVE,04:00,2026-02-27,14.27,23.3,17.3,-6.0,1.2123335669236162
"Retiro, Madrid","Getafe, Madrid",DRIVE,04:00,2026-02-27,14.99,25.4,18.5,-6.9,1.2341561040693796
"Estación de Atocha, Madrid","Alcalá de Henares, Madrid",DRIVE,04:00,2026-02-27,33.74,31.6,26.6,-5.0,0.7883817427385892
"Estación de Atocha, Madrid","Aranjuez, Madrid",DRIVE,04:00,2026-02-27,47.89,43.0,37.7,-5.3,0.787220714136563
"Estación de Atocha, Madrid","Alcobendas, Madrid",DRIVE,04:00,2026-02-27,18.7,19.5,16.1,-3.4,0.8609625668449199
"Estación de Atocha, Madrid","San Sebastián de los Reyes, Madrid",DRIVE,04:00,2026-02-27,25.2,27.3,22.8,-4.5,0.9047619047619048
"Estación de Atocha, Madrid","Móstoles, Madrid",DRIVE,04:00,2026-02-27,25.18,30.6,23.7,-6.9,0.9412231930103256
"Estación de Atocha, Madrid","Fuenlabrada, Madrid",DRIVE,04:00,2026-02-27,22.96,27.1,21.2,-5.9,0.9233449477351916
"Estación de Atocha, Madrid","Parla, Madrid",DRIVE,04:00,2026-02-27,24.36,29.1,22.6,-6.5,0.9277504105090313
"Estación de Atocha, Madrid","Pinto, Madrid",DRIVE,04:00,2026-02-27,23.85,23.6,19.3,-4.3,0.8092243186582809
"Estación de Chamartín, Madrid","Tres Cantos, Madrid",DRIVE,04:00,2026-02-27,16.68,17.7,15.8,-1.9,0.9472422062350121
"Estación de Chamartín, Madrid","Colmenar Viejo, Madrid",DRIVE,04:00,2026-02-27,26.62,27.8,24.7,-3.1,0.9278737791134485
"Estación de Chamartín, Madrid","Alcobendas, Madrid",DRIVE,04:00,2026-02-27,9.54,11.8,9.7,-2.1,1.0167714884696017
"Moncloa, Madrid","Las Rozas de Madrid, Madrid",DRIVE,04:00,2026-02-27,17.9,15.8,14.4,-1.4,0.8044692737430168
"Moncloa, Madrid","Majadahonda, Madrid",DRIVE,04:00,2026-02-27,18.27,16.4,15.0,-1.4,0.8210180623973727
"Moncloa, Madrid","Pozuelo de Alarcón, Madrid",DRIVE,04:00,2026-02-27,10.63,13.0,11.4,-1.6,1.0724365004703669
"Moncloa, Madrid","Boadilla del Monte, Madrid",DRIVE,04:00,2026-02-27,20.84,19.4,18.8,-0.6,0.9021113243761997
"Moncloa, Madrid","Villanueva de la Cañada, Madrid",DRIVE,04:00,2026-02-27,34.15,29.0,28.1,-0.9,0.8228404099560762
"Puerta del Sol, Madrid","Alcorcón, Madrid",DRIVE,04:00,2026-02-27,15.35,25.0,19.8,-5.2,1.2899022801302933
"Puerta del Sol, Madrid","Leganés, Madrid",DRIVE,04:00,2026-02-27,13.68,24.1,17.8,-6.3,1.301169590643275
"Puerta del Sol, Madrid","Getafe, Madrid",DRIVE,04:00,2026-02-27,14.4,26.2,19.2,-7.0,1.3333333333333333
"Puerta del Sol, Madrid","Torrejón de Ardoz, Madrid",DRIVE,04:00,2026-02-27,30.81,36.5,30.0,-6.5,0.9737098344693281
"Puerta del Sol, Madrid","Coslada, Madrid",DRIVE,04:00,2026-02-27,20.72,28.7,22.1,-6.6,1.0666023166023166
"Estación de Atocha, Madrid",Toledo,DRIVE,04:00,2026-02-27,73.34,57.2,50.6,-6.6,0.6899372784292337
"Estación de Atocha, Madrid",Segovia,DRIVE,04:00,2026-02-27,99.76,74.5,70.5,-4.0,0.7066960705693665
"Estación de Atocha, Madrid",Ávila,DRIVE,04:00,2026-02-27,117.1,82.4,79.2,-3.2,0.6763450042698549
"Estación de Atocha, Madrid",Cuenca,DRIVE,04:00,2026-02-27,164.27,98.5,99.8,1.3,0.6075363730443781
"Estación de Chamartín, Madrid",Valladolid,DRIVE,04:00,2026-02-27,208.61,133.7,136.1,2.4,0.652413594746177
"Estación de Chamartín, Madrid",Burgos,DRIVE,04:00,2026-02-27,234.65,140.0,145.6,5.6,0.6204986149584487
"Estación de Chamartín, Madrid",Salamanca,DRIVE,04:00,2026-02-27,214.75,133.4,136.8,3.4,0.6370197904540164
"Estación de Atocha, Madrid",Córdoba,DRIVE,04:00,2026-02-27,392.87,238.5,242.2,3.7,0.6164889149082393
"Estación de Atocha, Madrid",Ciudad Real,DRIVE,04:00,2026-02-27,190.37,134.3,130.5,-3.8,0.6855071702474129
"Estación de Atocha, Madrid","Barcelona Sants, Barcelona",DRIVE,04:00,2026-02-27,613.8,366.8,370.0,3.2,0.6028022157054416
"Estación de Atocha, Madrid","Valencia, España",DRIVE,04:00,2026-02-27,355.0,215.0,223.0,8.0,0.6281690140845071
"Estación de Atocha, Madrid","Sevilla, España",DRIVE,04:00,2026-02-27,534.39,307.4,312.4,5.0,0.5845917775407473
"Estación de Atocha, Madrid","Zaragoza, España",DRIVE,04:00,2026-02-27,314.08,193.5,193.7,0.2,0.6167218543046358
"Estación de Atocha, Madrid","Málaga, España",DRIVE,04:00,2026-02-27,533.33,316.2,321.1,4.9,0.6020662629141432
"Estación de Chamartín, Madrid","Bilbao, España",DRIVE,04:00,2026-02-27,387.98,233.3,243.9,10.6,0.6286406515799783
"Estación de Chamartín, Madrid","San Sebastián, España",DRIVE,04:00,2026-02-27,442.83,268.6,276.4,7.8,0.6241672876724702
"Alcalá de Henares, Madrid","Torrejón de Ardoz, Madrid",DRIVE,04:00,2026-02-27,14.38,18.7,14.9,-3.8,1.0361613351877608
"Móstoles, Madrid","Alcorcón, Madrid",DRIVE,04:00,2026-02-27,8.93,15.5,11.5,-4.0,1.2877939529675253
"Móstoles, Madrid","Leganés, Madrid",DRIVE,04:00,2026-02-27,11.77,22.1,17.3,-4.8,1.469838572642311
"Móstoles, Madrid","Fuenlabrada, Madrid",DRIVE,04:00,2026-02-27,9.98,18.0,13.4,-4.6,1.342685370741483
"Getafe, Madrid","Parla, Madrid",DRIVE,04:00,2026-02-27,10.84,15.5,12.6,-2.9,1.1623616236162362
"Getafe, Madrid","Leganés, Madrid",DRIVE,04:00,2026-02-27,4.77,12.6,9.3,-3.3,1.9496855345911952
"Las Rozas de Madrid, Madrid","Majadahonda, Madrid",DRIVE,04:00,2026-02-27,3.12,7.1,5.1,-2.0,1.6346153846153844
"Tres Cantos, Madrid","Alcobendas, Madrid",DRIVE,04:00,2026-02-27,17.22,15.6,15.0,-0.6,0.8710801393728224
"Aranjuez, Madrid","Valdemoro, Madrid",DRIVE,04:00,2026-02-27,22.01,21.4,19.7,-1.7,0.8950477055883689
"Aranjuez, Madrid","Ocaña, Toledo",DRIVE,04:00,2026-02-27,16.03,17.0,16.1,-0.9,1.0043668122270744
"Puerta del Sol, Madrid","Aeropuerto Adolfo Suárez Madrid-Barajas, Madrid",DRIVE,05:00,2026-02-27,20.96,25.8,21.6,-4.2,1.0305343511450382
"Puerta del Sol, Madrid","Estación de Chamartín, Madrid",DRIVE,05:00,2026-02-27,18.03,27.1,22.4,-4.7,1.242373821408763
"Puerta del Sol, Madrid","Plaza de Castilla, Madrid",DRIVE,05:00,2026-02-27,12.59,26.6,21.2,-5.4,1.6838760921366163
